profile	owner_class	disposition	method	mode	signature	endpoint_source	compile_condition	authority_and_payload	delegate	replay_policy	protocol_constant	in_repo_references	rust_signature	replacement	executable_callers
managed-auth	canic-owned	role-status-variant	canic_canister_children	query	canic_canister_children : (PageRequest) -> (Result_1) query;	crates/canic/src/macros/endpoints/topology.rs:25	always	#[$crate::canic_query(public)]	Ok($crate::__internal::core::api::topology::children::CanisterChildrenApi::page(page))	query_read_only(mode-derived)	CANIC_CANISTER_CHILDREN	apps/skynet/console/src/lib.rs:75;crates/canic-testing-internal/src/pic/root/topology.rs:181;crates/canic-tests/src/root/workers.rs:47	fn canic_canister_children( page: ::canic::dto::page::PageRequest, ) -> Result<::canic::dto::page::Page<::canic::dto::canister::CanisterInfo>, ::canic::Error>	CanisterStatusRequest::Children	crates/canic-testing-internal/src/pic/root/topology.rs:181;crates/canic-tests/src/root/workers.rs:47
managed-auth	canic-owned	private-delete	canic_component_runtime_activate	update	canic_component_runtime_activate : (ComponentRuntimeActivationRequest) -> ( Result_2, );	crates/canic/src/macros/endpoints/nonroot.rs:32	always	#[$crate::canic_update(internal, requires(caller::is_root()))]	$crate::__internal::core::api::component_runtime::ComponentRuntimeApi::activate(request)?;	update_response_idempotent	CANIC_COMPONENT_RUNTIME_ACTIVATE	crates/canic-control-plane/src/workflow/component_registry/mod.rs:4764;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:10;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:350;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:76;crates/canic/tests/protocol_surface.rs:1398;crates/canic/tests/protocol_surface.rs:1399;crates/canic/tests/protocol_surface.rs:1400;crates/canic/tests/protocol_surface.rs:1742	async fn canic_component_runtime_activate( request: ::canic::dto::component_registry::ComponentRuntimeActivationRequest, ) -> Result<::canic::dto::component_registry::ComponentRuntimeStatusResponse, ::canic::Error>	none	crates/canic-control-plane/src/workflow/component_registry/mod.rs:4764
managed-auth	canic-owned	role-command-variant	canic_component_runtime_directory_prepare	update	canic_component_runtime_directory_prepare : ( ComponentRuntimeDirectoryPreparationRequest, ) -> (Result_2);	crates/canic/src/macros/endpoints/nonroot.rs:12	always	#[$crate::canic_update(internal, requires(caller::is_root()))]	$crate::__internal::core::api::component_runtime::ComponentRuntimeApi::prepare_directory(request)	update_response_idempotent	CANIC_COMPONENT_RUNTIME_DIRECTORY_PREPARE	crates/canic-control-plane/src/workflow/component_registry/mod.rs:4932;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:11;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:347;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:75;crates/canic/tests/protocol_surface.rs:1383;crates/canic/tests/protocol_surface.rs:1384;crates/canic/tests/protocol_surface.rs:1385;crates/canic/tests/protocol_surface.rs:1740	async fn canic_component_runtime_directory_prepare( request: ::canic::dto::component_registry::ComponentRuntimeDirectoryPreparationRequest, ) -> Result<::canic::dto::component_registry::ComponentRuntimeStatusResponse, ::canic::Error>	CanisterCommand::ConfigureRuntime	crates/canic-control-plane/src/workflow/component_registry/mod.rs:4932
managed-auth	canic-owned	private-delete	canic_component_runtime_directory_synchronize	update	canic_component_runtime_directory_synchronize : ( ComponentRuntimeDirectoryPreparationRequest, ) -> (Result_2);	crates/canic/src/macros/endpoints/nonroot.rs:25	always	#[$crate::canic_update(internal, requires(caller::is_root()))]	$crate::__internal::core::api::component_runtime::ComponentRuntimeApi::synchronize_directory(request)	update_response_idempotent	CANIC_COMPONENT_RUNTIME_DIRECTORY_SYNCHRONIZE	crates/canic-control-plane/src/workflow/component_registry/mod.rs:4914;crates/canic/tests/protocol_surface.rs:1388;crates/canic/tests/protocol_surface.rs:1389;crates/canic/tests/protocol_surface.rs:1390;crates/canic/tests/protocol_surface.rs:1741	async fn canic_component_runtime_directory_synchronize( request: ::canic::dto::component_registry::ComponentRuntimeDirectorySynchronizationRequest, ) -> Result<::canic::dto::component_registry::ComponentRuntimeStatusResponse, ::canic::Error>	none	crates/canic-control-plane/src/workflow/component_registry/mod.rs:4914
managed-auth	canic-owned	role-status-variant	canic_component_runtime_status	query	canic_component_runtime_status : () -> (Result_2) query;	crates/canic/src/macros/endpoints/nonroot.rs:19	always	#[$crate::canic_query(internal, requires(caller::is_root()))]	$crate::__internal::core::api::component_runtime::ComponentRuntimeApi::status()	query_read_only	CANIC_COMPONENT_RUNTIME_STATUS	apps/skynet/console/src/lib.rs:136;crates/canic-control-plane/src/workflow/component_registry/mod.rs:4748;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:11;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:341;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:67;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:2223;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3264;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3334;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3403;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3554;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:78;crates/canic/tests/protocol_surface.rs:1393;crates/canic/tests/protocol_surface.rs:1394;crates/canic/tests/protocol_surface.rs:1395	async fn canic_component_runtime_status( ) -> Result<::canic::dto::component_registry::ComponentRuntimeStatusResponse, ::canic::Error>	CanisterStatusRequest::Operation	crates/canic-control-plane/src/workflow/component_registry/mod.rs:4748;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:2223;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3264;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3334;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3403;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3554;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:78
managed-auth	canic-owned	role-status-variant	canic_cycle_balance	query	canic_cycle_balance : () -> (Result_3) query;	crates/canic/src/macros/endpoints/shared.rs:52	always	#[$crate::canic_query(public)]	Ok($crate::__internal::cdk::api::canister_cycle_balance())	query_read_only(mode-derived)	CANIC_CYCLE_BALANCE	apps/skynet/console/src/lib.rs:80;crates/canic-host/src/cycle_balance/mod.rs:41;crates/canic-host/src/cycle_balance/mod.rs:56;crates/canic-host/src/replica_query/mod.rs:103;crates/canic-host/src/replica_query/mod.rs:109;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1854;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:190	fn canic_cycle_balance() -> Result<u128, ::canic::Error>	CanisterStatusRequest::CycleBalance	crates/canic-host/src/cycle_balance/mod.rs:41;crates/canic-host/src/cycle_balance/mod.rs:56;crates/canic-host/src/replica_query/mod.rs:103;crates/canic-host/src/replica_query/mod.rs:109;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1854;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:190
managed-auth	canic-owned	private-delete	canic_cycle_topups	query	canic_cycle_topups : (PageRequest) -> (Result_4) query;	crates/canic/src/macros/endpoints/cycles.rs:20	always	#[$crate::canic_query(public)]	Ok($crate::__internal::core::api::cycles::CycleTrackerQuery::topups(page))	query_read_only(mode-derived)	CANIC_CYCLE_TOPUPS	apps/skynet/console/src/lib.rs:82;crates/canic-cli/src/cycles/transport.rs:399;crates/canic-cli/src/cycles/transport.rs:406;crates/canic/tests/protocol_surface.rs:276;crates/canic/tests/protocol_surface.rs:277	fn canic_cycle_topups( page: ::canic::dto::page::PageRequest, ) -> Result<::canic::dto::page::Page<::canic::dto::cycles::CycleTopupEvent>, ::canic::Error>	none	none
managed-auth	canic-owned	role-status-variant	canic_cycle_tracker	query	canic_cycle_tracker : (PageRequest) -> (Result_5) query;	crates/canic/src/macros/endpoints/cycles.rs:12	always	#[$crate::canic_query(public)]	Ok($crate::__internal::core::api::cycles::CycleTrackerQuery::page(page))	query_read_only(mode-derived)	CANIC_CYCLE_TRACKER	apps/skynet/console/src/lib.rs:88;crates/canic-cli/src/cycles/transport.rs:431;crates/canic-cli/src/cycles/transport.rs:438;crates/canic-cli/src/cycles/transport.rs:575;crates/canic/tests/protocol_surface.rs:270;crates/canic/tests/protocol_surface.rs:271	fn canic_cycle_tracker( page: ::canic::dto::page::PageRequest, ) -> Result<::canic::dto::page::Page<::canic::dto::cycles::CycleTrackerEntry>, ::canic::Error>	CanisterStatusRequest::CycleHistory	crates/canic-cli/src/cycles/transport.rs:431;crates/canic-cli/src/cycles/transport.rs:438;crates/canic-cli/src/cycles/transport.rs:575
managed-auth	canic-owned	role-status-variant	canic_fleet_activation_status	query	canic_fleet_activation_status : () -> (Result_6) query;	crates/canic/src/macros/endpoints/shared.rs:67	always	#[$crate::canic_query(requires(caller::is_controller()))]	$crate::__internal::core::api::fleet_activation::FleetActivationApi::status()	query_read_only(mode-derived)	CANIC_FLEET_ACTIVATION_STATUS	apps/skynet/console/src/lib.rs:94;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:12;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:142;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:179;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:290;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:317;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:335;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:373;crates/canic-core/src/workflow/runtime/fleet_activation.rs:403;crates/canic-host/src/install_root/fleet_subnet_root_install/mod.rs:429;crates/canic-testing-internal/src/pic/canic.rs:367;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:2210;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3342;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3410;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:4191;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:78;crates/canic-tests/tests/lifecycle_boundary.rs:8;crates/canic-tests/tests/lifecycle_boundary.rs:94;crates/canic/tests/endpoint_macro.rs:40;crates/canic/tests/endpoint_macro.rs:42;crates/canic/tests/endpoint_macro.rs:43;crates/canic/tests/protocol_surface.rs:339;crates/canic/tests/protocol_surface.rs:390;crates/canic/tests/protocol_surface.rs:391;crates/canic/tests/protocol_surface.rs:397	async fn canic_fleet_activation_status() -> Result<::canic::dto::fleet_activation::FleetActivationStatusResponse, ::canic::Error>	CanisterStatusRequest::Operation	crates/canic-core/src/workflow/runtime/fleet_activation.rs:403;crates/canic-host/src/install_root/fleet_subnet_root_install/mod.rs:429;crates/canic-testing-internal/src/pic/canic.rs:367;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:2210;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3342;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3410;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:4191;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:78;crates/canic-tests/tests/lifecycle_boundary.rs:8;crates/canic-tests/tests/lifecycle_boundary.rs:94
managed-auth	canic-owned	role-status-variant	canic_get_delegated_token	query	canic_get_delegated_token : (DelegatedTokenGetRequest) -> (Result_7) query;	crates/canic/src/macros/endpoints/nonroot.rs:106	always	#[$crate::canic_query(public)]	$crate::__internal::core::api::auth::AuthApi::get_delegated_token(request)	query_read_only	CANIC_GET_DELEGATED_TOKEN	crates/canic-core/src/replay_policy/tests/endpoint.rs:108;crates/canic-testing-internal/src/pic/delegation.rs:101;crates/canic-testing-internal/src/pic/delegation.rs:96;crates/canic/tests/endpoint_macro.rs:35;crates/canic/tests/protocol_surface.rs:2273	async fn canic_get_delegated_token( request: ::canic::dto::auth::DelegatedTokenGetRequest, ) -> Result<::canic::dto::auth::DelegatedToken, ::canic::Error>	CanisterStatusRequest::DelegatedToken	crates/canic-testing-internal/src/pic/delegation.rs:101;crates/canic-testing-internal/src/pic/delegation.rs:96
managed-auth	canic-owned	role-status-variant	canic_health	query	canic_health : () -> (Result_8) query;	crates/canic/src/macros/endpoints/shared.rs:85	always	#[$crate::canic_query(requires(caller::is_controller()))]	$crate::__internal::core::api::runtime::RuntimeIntrospectionApi::health(Some(	query_read_only	CANIC_HEALTH	apps/skynet/console/src/lib.rs:99;crates/canic-core/src/replay_policy/tests/endpoint.rs:182;crates/canic/tests/protocol_surface.rs:2739	async fn canic_health() -> Result<::canic::dto::runtime::CanicHealthStatus, ::canic::Error>	CanisterStatusRequest::Health	none
managed-auth	canic-owned	role-command-variant	canic_install_active_delegation_proof	update	canic_install_active_delegation_proof : ( InstallActiveDelegationProofRequest, ) -> (Result_9);	crates/canic/src/macros/endpoints/nonroot.rs:113	always	#[$crate::canic_update(requires(caller::is_controller()))]	$crate::__internal::core::api::auth::AuthApi::install_active_delegation_proof(request)	update_intentionally_non_idempotent	CANIC_INSTALL_ACTIVE_DELEGATION_PROOF	crates/canic-core/src/replay_policy/tests/endpoint.rs:59;crates/canic-core/src/workflow/runtime/auth/provisioning/mod.rs:168;crates/canic/tests/endpoint_macro.rs:29;crates/canic/tests/protocol_surface.rs:2218;crates/canic/tests/protocol_surface.rs:2219;crates/canic/tests/protocol_surface.rs:2222;crates/canic/tests/protocol_surface.rs:2223;crates/canic/tests/protocol_surface.rs:2236;crates/canic/tests/protocol_surface.rs:2240;crates/canic/tests/protocol_surface.rs:2270	async fn canic_install_active_delegation_proof( request: ::canic::dto::auth::InstallActiveDelegationProofRequest, ) -> Result<::canic::dto::auth::InstallActiveDelegationProofResponse, ::canic::Error>	CanisterCommand::InstallDelegationProof	crates/canic-core/src/workflow/runtime/auth/provisioning/mod.rs:168
managed-auth	canic-owned	role-status-variant	canic_log	query	canic_log : (opt text, opt text, opt Level, PageRequest) -> (Result_10) query;	crates/canic/src/macros/endpoints/shared.rs:200	always	#[$crate::canic_query(requires(caller::is_controller()))]	Ok($crate::__internal::core::api::log::LogQuery::page(	query_read_only(mode-derived)	CANIC_LOG	crates/canic-cli/src/endpoints/tests.rs:41;crates/canic-cli/src/endpoints/tests.rs:8;crates/canic-cli/src/endpoints/tests.rs:9;crates/canic-host/src/candid_endpoints/tests.rs:156	async fn canic_log( crate_name: Option<String>, topic: Option<String>, min_level: Option<::canic::__internal::core::log::Level>, page: ::canic::dto::page::PageRequest, ) -> Result<::canic::dto::page::Page<::canic::dto::log::LogEntry>, ::canic::Error>	CanisterStatusRequest::Logs	none
managed-auth	canic-owned	role-status-variant	canic_managed_canister_binding	query	canic_managed_canister_binding : () -> (Result_11) query;	crates/canic/src/macros/endpoints/shared.rs:73	always	#[$crate::canic_query(requires(caller::is_controller()))]	$crate::__internal::core::api::lifecycle::nonroot::LifecycleApi::managed_binding()	query_read_only	CANIC_MANAGED_CANISTER_BINDING	apps/skynet/console/src/lib.rs:142;crates/canic-control-plane/src/workflow/component_registry/mod.rs:4417;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:16;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:336;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:65;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3145	async fn canic_managed_canister_binding() -> Result<::canic::ids::ManagedCanisterBinding, ::canic::Error>	CanisterStatusRequest::Binding	crates/canic-control-plane/src/workflow/component_registry/mod.rs:4417;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3145
managed-auth	canic-owned	role-status-variant	canic_metadata	query	canic_metadata : () -> (CanicMetadataResponse) query;	crates/canic/src/macros/endpoints/shared.rs:144	always	#[$crate::canic_query(internal, public)]	$crate::__internal::core::api::metadata::CanicMetadataApi::metadata_for(	query_read_only(mode-derived)	CANIC_METADATA	apps/skynet/console/src/lib.rs:101;crates/canic-cli/src/apps/adoption_report.rs:162;crates/canic-cli/src/apps/adoption_report.rs:173;crates/canic-cli/src/apps/adoption_report.rs:177;crates/canic-cli/src/list/live/mod.rs:6;crates/canic-host/src/canic_metadata/mod.rs:1;crates/canic-host/src/canic_metadata/mod.rs:31;crates/canic-host/src/canic_metadata/mod.rs:39;crates/canic-host/src/lib.rs:13;crates/canic-host/src/release_set/config/mutation/rename.rs:280;crates/canic-host/src/release_set/config/mutation/rename.rs:290;crates/canic-host/src/release_set/config/mutation/rename.rs:293	fn canic_metadata() -> ::canic::dto::metadata::CanicMetadataResponse	CanisterStatusRequest::Overview	crates/canic-cli/src/apps/adoption_report.rs:162;crates/canic-cli/src/apps/adoption_report.rs:173;crates/canic-cli/src/apps/adoption_report.rs:177;crates/canic-cli/src/list/live/mod.rs:6;crates/canic-host/src/canic_metadata/mod.rs:1;crates/canic-host/src/canic_metadata/mod.rs:31;crates/canic-host/src/canic_metadata/mod.rs:39;crates/canic-host/src/lib.rs:13;crates/canic-host/src/release_set/config/mutation/rename.rs:280;crates/canic-host/src/release_set/config/mutation/rename.rs:290;crates/canic-host/src/release_set/config/mutation/rename.rs:293
